symbol,name,sector,industry,lending
3678,メディアドゥ,Communication Services,情報･通信業,信用
3679,じげん,Communication Services,情報･通信業,貸借
3680,ホットリンク,Communication Services,情報･通信業,信用
3681,ブイキューブ,Communication Services,情報･通信業,貸借
3682,エンカレッジ・テクノロジ,Communication Services,情報･通信業,信用
3683,サイバーリンクス,Communication Services,情報･通信業,信用
3685,みんなのウェディング,Communication Services,情報･通信業,貸借
3686,ディー・エル・イー,Communication Services,情報･通信業,貸借
3687,フィックスターズ,Communication Services,情報･通信業,信用
3688,ＶＯＹＡＧＥ　ＧＲＯＵＰ,Communication Services,情報･通信業,貸借
3689,イグニス,Communication Services,情報･通信業,信用
3690,ロックオン,Communication Services,情報･通信業,信用
3691,リアルワールド,Communication Services,情報･通信業,信用
3692,ＦＦＲＩ,Communication Services,情報･通信業,信用
3694,オプティム,Communication Services,情報･通信業,信用
3695,ＧＭＯリサーチ,Communication Services,情報･通信業,信用
3696,セレス,Communication Services,情報･通信業,信用
3697,ＳＨＩＦＴ,Communication Services,情報･通信業,信用
3698,ＣＲＩ・ミドルウェア,Communication Services,情報･通信業,信用
3708,特種東海製紙,Materials,パルプ・紙,貸借
3710,ジョルダン,Communication Services,情報･通信業,貸借
3711,創通,Communication Services,情報･通信業,貸借
3712,情報企画,Communication Services,情報･通信業,貸借
3719,ジェクシード,Communication Services,情報･通信業,信用
3723,日本ファルコム,Communication Services,情報･通信業,信用
3724,ベリサーブ,Communication Services,情報･通信業,貸借
3726,フォーシーズホールディングス,Consumer Cyclical,小売業,信用
3727,アプリックスＩＰホールディングス,Communication Services,情報･通信業,信用
3731,京王ズホールディングス,Communication Services,情報･通信業,信用
3733,ソフトウェア・サービス,Communication Services,情報･通信業,貸借
3734,インテア・ホールディングス,Communication Services,情報･通信業,信用
3738,ティーガイア,Communication Services,情報･通信業,貸借
3741,セック,Communication Services,情報･通信業,貸借
3742,ＩＴｂｏｏｋ,Communication Services,情報･通信業,信用
3744,サイオステクノロジー,Communication Services,情報･通信業,貸借
3747,インタートレード,Communication Services,情報･通信業,貸借
3750,セブンシーズホールディングス,Communication Services,情報･通信業,信用
3751,日本アジアグループ,Communication Services,情報･通信業,貸借
3753,フライトホールディングス,Communication Services,情報･通信業,信用
3754,エキサイト,Communication Services,情報･通信業,信用
3756,豆蔵ホールディングス,Communication Services,情報･通信業,信用
3758,アエリア,Communication Services,情報･通信業,貸借
3760,ケイブ,Communication Services,情報･通信業,信用
3762,テクマトリックス,Communication Services,情報･通信業,貸借
3763,プロシップ,Communication Services,情報･通信業,信用
3765,ガンホー・オンライン・エンターテイメント,Communication Services,情報･通信業,貸借
3766,システムズ・デザイン,Communication Services,情報･通信業,信用
3768,リスクモンスター,Communication Services,情報･通信業,信用
3769,ＧＭＯペイメントゲートウェイ,Communication Services,情報･通信業,貸借
3770,ザッパラス,Communication Services,情報･通信業,信用
3771,システムリサーチ,Communication Services,情報･通信業,信用
3772,ウェルス・マネジメント,Communication Services,情報･通信業,信用
3773,アドバンスト・メディア,Communication Services,情報･通信業,信用
3774,インターネットイニシアティブ,Communication Services,情報･通信業,信用
3776,ブロードバンドタワー,Communication Services,情報･通信業,信用
3777,ジオネクスト,Communication Services,情報･通信業,信用
3778,さくらインターネット,Communication Services,情報･通信業,貸借
3779,ジェイ・エスコムホールディングス,Communication Services,情報･通信業,信用
3782,ディー・ディー・エス,Communication Services,情報･通信業,信用
3784,ヴィンクス,Communication Services,情報･通信業,信用
3785,エイティング,Communication Services,情報･通信業,信用
3787,テクノマセマティカル,Communication Services,情報･通信業,信用
3788,ＧＭＯクラウド,Communication Services,情報･通信業,貸借
3790,日本オフィス・システム,Communication Services,情報･通信業,信用
3791,ＩＧポート,Communication Services,情報･通信業,貸借
3793,ドリコム,Communication Services,情報･通信業,信用
3794,エヌ・デーソフトウェア,Communication Services,情報･通信業,貸借
3796,いい生活,Communication Services,情報･通信業,貸借
3798,ＵＬＳグループ,Communication Services,情報･通信業,信用
3799,キーウェアソリューションズ,Communication Services,情報･通信業,信用
3800,ビーエスピー,Communication Services,情報･通信業,信用
3803,イメージ情報開発,Communication Services,情報･通信業,信用
3804,システム　ディ,Communication Services,情報･通信業,信用
3807,フィスコ,Communication Services,情報･通信業,貸借
3810,サイバーステップ,Communication Services,情報･通信業,信用
3811,ビットアイル,Communication Services,情報･通信業,貸借
3814,アルファクス・フード・システム,Communication Services,情報･通信業,信用
3815,メディア工房,Communication Services,情報･通信業,信用
3816,大和コンピューター,Communication Services,情報･通信業,信用
3817,ＳＲＡホールディングス,Communication Services,情報･通信業,信用
3822,Ｍｉｎｏｒｉソリューションズ,Communication Services,情報･通信業,信用
3823,アクロディア,Communication Services,情報･通信業,信用
3825,リミックスポイント,Communication Services,情報･通信業,信用
3826,システムインテグレータ,Communication Services,情報･通信業,貸借
3827,ジャパンインベスト・グループ・ピー・エル・シー,Communication Services,情報･通信業,その他
3828,ニフティ,Communication Services,情報･通信業,信用
3831,パイプドビッツ,Communication Services,情報･通信業,貸借
3832,Ｔ＆Ｃホールディングス,Communication Services,情報･通信業,信用
3834,朝日ネット,Communication Services,情報･通信業,貸借
3835,ｅＢＡＳＥ,Communication Services,情報･通信業,信用
3836,アバント,Communication Services,情報･通信業,信用
3837,アドソル日進,Communication Services,情報･通信業,貸借
3839,ＯＤＫソリューションズ,Communication Services,情報･通信業,貸借
3840,パス,Communication Services,情報･通信業,信用
3841,ジーダット,Communication Services,情報･通信業,信用
3842,ネクストジェン,Communication Services,情報･通信業,信用
3843,フリービット,Communication Services,情報･通信業,信用
3844,コムチュア,Communication Services,情報･通信業,信用
3845,アイフリークホールディングス,Communication Services,情報･通信業,信用
3847,パシフィックシステム,Communication Services,情報･通信業,信用
3848,データ・アプリケーション,Communication Services,情報･通信業,信用
3850,エヌ・ティ・ティ・データ・イントラマート,Communication Services,情報･通信業,信用
3851,日本一ソフトウェア,Communication Services,情報･通信業,貸借
3852,サイバーコム,Communication Services,情報･通信業,信用
3853,インフォテリア,Communication Services,情報･通信業,貸借
3854,アイル,Communication Services,情報･通信業,信用
3856,リアルコム,Communication Services,情報･通信業,信用
3857,ラック,Communication Services,情報･通信業,信用
3858,ユビキタス,Communication Services,情報･通信業,信用
3861,王子ホールディングス,Materials,パルプ・紙,貸借
3863,日本製紙,Materials,パルプ・紙,貸借
3864,三菱製紙,Materials,パルプ・紙,貸借
3865,北越紀州製紙,Materials,パルプ・紙,貸借
3877,中越パルプ工業,Materials,パルプ・紙,貸借
3878,巴川製紙所,Materials,パルプ・紙,貸借
3880,大王製紙,Materials,パルプ・紙,貸借
3891,ニッポン高度紙工業,Materials,パルプ・紙,貸借
3892,岡山製紙,Materials,パルプ・紙,信用
3895,ハビックス,Materials,パルプ・紙,信用
3896,阿波製紙,Materials,パルプ・紙,信用
3900,クラウドワークス,Communication Services,情報･通信業,信用
3901,マークラインズ,Communication Services,情報･通信業,信用
3902,メディカル・データ・ビジョン,Communication Services,情報･通信業,信用
3903,ｇｕｍｉ,Communication Services,情報･通信業,信用
3904,カヤック,Communication Services,情報･通信業,信用
3905,データセクション,Communication Services,情報･通信業,信用
3906,ＡＬＢＥＲＴ,Communication Services,情報･通信業,信用
3907,シリコンスタジオ,Communication Services,情報･通信業,信用
3941,レンゴー,Materials,パルプ・紙,貸借
3944,古林紙工,Materials,パルプ・紙,貸借
3945,スーパーバッグ,Materials,パルプ・紙,信用
3946,トーモク,Materials,パルプ・紙,貸借
3947,ダイナパック,Materials,パルプ・紙,貸借
3948,光ビジネスフォーム,Materials,パルプ・紙,信用
3950,ザ・パック,Materials,パルプ・紙,貸借
3951,朝日印刷,Materials,パルプ・紙,貸借
3953,大村紙業,Materials,パルプ・紙,信用
3954,昭和パックス,Materials,パルプ・紙,信用
3955,イムラ封筒,Materials,パルプ・紙,信用
3956,国際チャート,Materials,パルプ・紙,信用
4003,コープケミカル,Materials,化学,信用
4004,昭和電工,Materials,化学,貸借
4005,住友化学,Materials,化学,貸借
4007,日本化成,Materials,化学,貸借
4008,住友精化,Materials,化学,貸借
4021,日産化学工業,Materials,化学,貸借
4022,ラサ工業,Materials,化学,貸借
4023,クレハ,Materials,化学,貸借
4025,多木化学,Materials,化学,貸借
4026,神島化学工業,Materials,ガラス･土石製品,信用
4027,テイカ,Materials,化学,貸借
4028,石原産業,Materials,化学,貸借
4031,片倉チッカリン,Materials,化学,貸借
4033,日東エフシー,Materials,化学,貸借
4041,日本曹達,Materials,化学,貸借
4042,東ソー,Materials,化学,貸借
4043,トクヤマ,Materials,化学,貸借
4044,セントラル硝子,Materials,化学,貸借
4045,東亞合成,Materials,化学,貸借
4046,ダイソー,Materials,化学,貸借
4047,関東電化工業,Materials,化学,貸借
4061,電気化学工業,Materials,化学,貸借
4062,イビデン,Technology,電気機器,貸借
4063,信越化学工業,Materials,化学,貸借
4064,日本カーバイド工業,Materials,化学,貸借
4078,堺化学工業,Materials,化学,貸借
4080,田中化学研究所,Materials,化学,信用
4082,第一稀元素化学工業,Materials,化学,貸借
4088,エア・ウォーター,Materials,化学,貸借
4091,大陽日酸,Materials,化学,貸借
4092,日本化学工業,Materials,化学,貸借
4093,東邦アセチレン,Materials,化学,信用
4094,日本化学産業,Materials,化学,信用
4095,日本パーカライジング,Materials,化学,貸借
4097,高圧ガス工業,Materials,化学,貸借
4098,チタン工業,Materials,化学,信用
4099,四国化成工業,Materials,化学,貸借
4100,戸田工業,Materials,化学,貸借
4102,丸尾カルシウム,Materials,化学,貸借
4107,伊勢化学工業,Materials,化学,信用
4109,ステラ　ケミファ,Materials,化学,信用
4112,保土谷化学工業,Materials,化学,貸借
4113,田岡化学工業,Materials,化学,貸借
4114,日本触媒,Materials,化学,貸借
4115,本州化学工業,Materials,化学,信用
4116,大日精化工業,Materials,化学,貸借
4117,川崎化成工業,Materials,化学,貸借
4118,カネカ,Materials,化学,貸借
4119,日本ピグメント,Materials,化学,信用
4120,スガイ化学工業,Materials,化学,貸借
4151,協和発酵キリン,Healthcare,医薬品,貸借
4182,三菱瓦斯化学,Materials,化学,貸借
4183,三井化学,Materials,化学,貸借
4185,ＪＳＲ,Materials,化学,貸借
4186,東京応化工業,Materials,化学,貸借
4187,大阪有機化学工業,Materials,化学,貸借
4188,三菱ケミカルホールディングス,Materials,化学,貸借
4201,日本合成化学工業,Materials,化学,貸借
4202,ダイセル,Materials,化学,貸借
4203,住友ベークライト,Materials,化学,貸借
4204,積水化学工業,Materials,化学,貸借
4205,日本ゼオン,Materials,化学,貸借
4206,アイカ工業,Materials,化学,貸借
4208,宇部興産,Materials,化学,貸借
4212,積水樹脂,Materials,化学,貸借
4215,タキロン,Materials,化学,貸借
4216,旭有機材工業,Materials,化学,貸借
4217,日立化成,Materials,化学,貸借
4218,ニチバン,Materials,化学,貸借
4220,リケンテクノス,Materials,化学,貸借
4221,大倉工業,Materials,化学,貸借
4222,児玉化学工業,Materials,化学,信用
4224,ロンシール工業,Materials,化学,信用
4228,積水化成品工業,Materials,化学,貸借
4229,群栄化学工業,Materials,化学,貸借
4231,タイガースポリマー,Materials,化学,貸借
4234,サンエー化研,Materials,化学,信用
4235,第一化成,Materials,化学,信用
4237,フジプレアム,Materials,化学,貸借
4238,ミライアル,Materials,化学,信用
4239,ポラテクノ,Materials,化学,信用
4240,クラスターテクノロジー,Materials,化学,信用
4241,アテクト,Materials,化学,信用
4242,タカギセイコー,Materials,化学,信用
4243,ニックス,Materials,化学,信用
4245,ダイキアクシス,Materials,化学,貸借
4246,ダイキョーニシカワ,Materials,化学,信用
4248,竹本容器,Materials,化学,信用
4272,日本化薬,Materials,化学,貸借
4274,細谷火工,Materials,化学,信用
4275,カーリットホールディングス,Materials,化学,貸借
4281,デジタル・アドバタイジング・コンソーシアム,Industrials,サービス業,貸借
4282,ＥＰＳホールディングス,Industrials,サービス業,貸借
4283,パナソニック　インフォメーションシステムズ,Communication Services,情報･通信業,貸借
4284,ソルクシーズ,Communication Services,情報･通信業,信用
4286,レッグス,Industrials,サービス業,信用
4287,ジャストプランニング,Communication Services,情報･通信業,信用
4288,アズジェント,Communication Services,情報･通信業,貸借
4290,プレステージ・インターナショナル,Industrials,サービス業,貸借
4291,ＪＩＥＣ,Communication Services,情報･通信業,信用
4293,セプテーニ・ホールディングス,Industrials,サービス業,貸借
4295,フェイス,Communication Services,情報･通信業,信用
4298,プロトコーポレーション,Communication Services,情報･通信業,貸借
4299,ハイマックス,Communication Services,情報･通信業,貸借
4301,アミューズ,Industrials,サービス業,貸借
4304,Ｅストアー,Communication Services,情報･通信業,信用
4307,野村総合研究所,Communication Services,情報･通信業,貸借
4308,Ｊストリーム,Communication Services,情報･通信業,信用
4310,ドリームインキュベータ,Industrials,サービス業,貸借
4312,サイバネットシステム,Communication Services,情報･通信業,貸借
4316,ビーマップ,Communication Services,情報･通信業,信用
4317,レイ,Industrials,サービス業,信用
4318,クイック,Industrials,サービス業,貸借
4319,ＴＡＣ,Industrials,サービス業,信用
4320,ＣＥホールディングス,Communication Services,情報･通信業,信用
4321,ケネディクス,Industrials,サービス業,貸借
4323,日本システム技術,Communication Services,情報･通信業,信用
4324,電通,Industrials,サービス業,貸借
4326,インテージホールディングス,Communication Services,情報･通信業,貸借
4327,日本エス・エイチ・エル,Industrials,サービス業,信用
4331,テイクアンドギヴ・ニーズ,Industrials,サービス業,信用
4333,東邦システムサイエンス,Communication Services,情報･通信業,信用
4334,ユークス,Communication Services,情報･通信業,信用
4335,アイ・ピー・エス,Communication Services,情報･通信業,信用
4336,クリエアナブキ,Industrials,サービス業,信用
4337,ぴあ,Industrials,サービス業,貸借
4341,西菱電機,Industrials,サービス業,信用
4342,セコム上信越,Industrials,サービス業,信用
4343,イオンファンタジー,Industrials,サービス業,信用
4344,ソースネクスト,Communication Services,情報･通信業,信用
4345,シーティーエス,Industrials,サービス業,信用
4346,ネクシィーズ,Industrials,サービス業,貸借
4347,ブロードメディア,Industrials,サービス業,貸借
4348,インフォコム,Communication Services,情報･通信業,貸借
4350,メディカルシステムネットワーク,Consumer Cyclical,小売業,信用
4351,山田債権回収管理総合事務所,Industrials,サービス業,貸借
4355,ロングライフホールディング,Industrials,サービス業,貸借
4356,応用技術,Communication Services,情報･通信業,信用
4358,ティー・ワイ・オー,Communication Services,情報･通信業,貸借
4361,川口化学工業,Materials,化学,信用
4362,日本精化,Materials,化学,貸借
4364,マナック,Materials,化学,信用
4365,松本油脂製薬,Materials,化学,信用
4366,ダイトーケミックス,Materials,化学,貸借
4367,広栄化学工業,Materials,化学,信用
4368,扶桑化学工業,Materials,化学,信用
4369,トリケミカル研究所,Materials,化学,信用
4401,ＡＤＥＫＡ,Materials,化学,貸借
4403,日油,Materials,化学,貸借
4404,ミヨシ油脂,Consumer Defensive,食料品,貸借
4406,新日本理化,Materials,化学,貸借
4409,東邦化学工業,Materials,化学,信用
4410,ハリマ化成グループ,Materials,化学,貸借
4452,花王,Materials,化学,貸借
4461,第一工業製薬,Materials,化学,貸借
4462,石原ケミカル,Materials,化学,貸借
4464,ソフト９９コーポレーション,Materials,化学,貸借
4465,ニイタカ,Materials,化学,信用
4471,三洋化成工業,Materials,化学,貸借
4502,武田薬品工業,Healthcare,医薬品,貸借
4503,アステラス製薬,Healthcare,医薬品,貸借
4506,大日本住友製薬,Healthcare,医薬品,貸借
4507,塩野義製薬,Healthcare,医薬品,貸借
4508,田辺三菱製薬,Healthcare,医薬品,貸借
4512,わかもと製薬,Healthcare,医薬品,貸借
4514,あすか製薬,Healthcare,医薬品,貸借
4516,日本新薬,Healthcare,医薬品,貸借
4517,ビオフェルミン製薬,Healthcare,医薬品,貸借
4519,中外製薬,Healthcare,医薬品,貸借
4521,科研製薬,Healthcare,医薬品,貸借
4523,エーザイ,Healthcare,医薬品,貸借
4524,森下仁丹,Healthcare,医薬品,貸借
4526,理研ビタミン,Consumer Defensive,食料品,信用
4527,ロート製薬,Healthcare,医薬品,貸借
4528,小野薬品工業,Healthcare,医薬品,貸借
4530,久光製薬,Healthcare,医薬品,貸借
4531,有機合成薬品工業,Healthcare,医薬品,貸借
4534,持田製薬,Healthcare,医薬品,貸借
4536,参天製薬,Healthcare,医薬品,貸借
4538,扶桑薬品工業,Healthcare,医薬品,貸借
4539,日本ケミファ,Healthcare,医薬品,信用
4540,ツムラ,Healthcare,医薬品,貸借
4541,日医工,Healthcare,医薬品,貸借
4543,テルモ,Technology,精密機器,貸借
4544,みらかホールディングス,Industrials,サービス業,貸借
4547,キッセイ薬品工業,Healthcare,医薬品,貸借
4548,生化学工業,Healthcare,医薬品,貸借
4549,栄研化学,Healthcare,医薬品,貸借
4550,日水製薬,Healthcare,医薬品,貸借
4551,鳥居薬品,Healthcare,医薬品,貸借
4552,ＪＣＲファーマ,Healthcare,医薬品,貸借
4553,東和薬品,Healthcare,医薬品,貸借
4554,富士製薬工業,Healthcare,医薬品,貸借
4555,沢井製薬,Healthcare,医薬品,貸借
4556,カイノス,Healthcare,医薬品,信用
4557,医学生物学研究所,Healthcare,医薬品,信用
4558,中京医薬品,Healthcare,医薬品,信用
4559,ゼリア新薬工業,Healthcare,医薬品,貸借
4563,アンジェス　ＭＧ,Healthcare,医薬品,信用
4564,オンコセラピー・サイエンス,Healthcare,医薬品,貸借
4565,そーせいグループ,Healthcare,医薬品,信用
4568,第一三共,Healthcare,医薬品,貸借
4569,キョーリン製薬ホールディングス,Healthcare,医薬品,貸借
4570,免疫生物研究所,Healthcare,医薬品,信用
4571,ナノキャリア,Healthcare,医薬品,信用
4572,カルナバイオサイエンス,Healthcare,医薬品,信用
4573,アールテック・ウエノ,Healthcare,医薬品,信用
4574,大幸薬品,Healthcare,医薬品,貸借
4575,キャンバス,Healthcare,医薬品,信用
4576,デ・ウエスタン・セラピテクス研究所,Healthcare,医薬品,信用
4577,ダイト,Healthcare,医薬品,貸借
4578,大塚ホールディングス,Healthcare,医薬品,貸借
4579,ラクオリア創薬,Healthcare,医薬品,信用
4581,大正製薬ホールディングス,Healthcare,医薬品,貸借
4582,シンバイオ製薬,Healthcare,医薬品,信用
4583,カイオム・バイオサイエンス,Healthcare,医薬品,信用
4584,ジーンテクノサイエンス,Healthcare,医薬品,信用
4585,ＵＭＮファーマ,Healthcare,医薬品,信用
4586,メドレックス,Healthcare,医薬品,信用
4587,ペプチドリーム,Healthcare,医薬品,貸借
4588,オンコリスバイオファーマ,Healthcare,医薬品,信用
4589,アキュセラ・インク,Healthcare,医薬品,信用
4591,リボミック,Healthcare,医薬品,信用
4611,大日本塗料,Materials,化学,貸借
4612,日本ペイントホールディングス,Materials,化学,貸借
4613,関西ペイント,Materials,化学,貸借
4615,神東塗料,Materials,化学,信用
4616,川上塗料,Materials,化学,信用
4617,中国塗料,Materials,化学,貸借
4619,日本特殊塗料,Materials,化学,貸借
4620,藤倉化成,Materials,化学,貸借
4621,ロックペイント,Materials,化学,信用
4623,アサヒペン,Materials,化学,貸借
4624,イサム塗料,Materials,化学,貸借
4625,アトミクス,Materials,化学,信用
4626,太陽ホールディングス,Materials,化学,貸借
4627,ナトコ,Materials,化学,信用
4628,エスケー化研,Materials,化学,信用
4629,大伸化学,Materials,化学,信用
4631,ＤＩＣ,Materials,化学,貸借
4633,サカタインクス,Materials,化学,貸借
4634,東洋インキＳＣホールディングス,Materials,化学,貸借
4635,東京インキ,Materials,化学,信用
4636,Ｔ＆Ｋ　ＴＯＫＡ,Materials,化学,貸借
4640,アンドール,Communication Services,情報･通信業,信用
4641,アルプス技研,Industrials,サービス業,貸借
4642,オリジナル設計,Industrials,サービス業,信用
4644,イマジニア,Communication Services,情報･通信業,貸借
4645,市進ホールディングス,Industrials,サービス業,信用
4650,ＳＤエンターテイメント,Industrials,サービス業,信用
4651,サニックス,Industrials,サービス業,貸借
4653,ダイオーズ,Industrials,サービス業,信用
4656,サン・ライフ,Industrials,サービス業,信用
4657,環境管理センター,Industrials,サービス業,信用
4658,日本空調サービス,Industrials,サービス業,貸借
4659,エイジス,Industrials,サービス業,信用
4661,オリエンタルランド,Industrials,サービス業,貸借
4662,フォーカスシステムズ,Communication Services,情報･通信業,信用
4664,アール・エス・シー,Industrials,サービス業,信用
4665,ダスキン,Industrials,サービス業,貸借
4666,パーク２４,Real Estate,不動産業,貸借
4667,アイサンテクノロジー,Communication Services,情報･通信業,信用
4668,明光ネットワークジャパン,Industrials,サービス業,貸借
4669,ニッパンレンタル,Industrials,サービス業,信用
4671,ファルコホールディングス,Industrials,サービス業,貸借
4673,川崎地質,Industrials,サービス業,信用
4674,クレスコ,Communication Services,情報･通信業,貸借
4676,フジ・メディア・ホールディングス,Communication Services,情報･通信業,貸借
4678,秀英予備校,Industrials,サービス業,貸借
4679,田谷,Industrials,サービス業,信用
4680,ラウンドワン,Industrials,サービス業,貸借
4681,リゾートトラスト,Industrials,サービス業,貸借
4684,オービック,Communication Services,情報･通信業,信用
4685,菱友システムズ,Communication Services,情報･通信業,信用
4686,ジャストシステム,Communication Services,情報･通信業,貸借
4687,ＴＤＣソフトウェアエンジニアリング,Communication Services,情報･通信業,信用
4689,ヤフー,Communication Services,情報･通信業,貸借
4690,日本パレットプール,Industrials,サービス業,信用
4694,ビー・エム・エル,Industrials,サービス業,貸借
4695,マイスターエンジニアリング,Industrials,サービス業,信用
4696,ワタベウェディング,Industrials,サービス業,貸借
4699,ウチダエスコ,Industrials,サービス業,信用
4704,トレンドマイクロ,Communication Services,情報･通信業,貸借
4705,クリップコーポレーション,Industrials,サービス業,信用
4707,キタック,Industrials,サービス業,信用
4708,もしもしホットライン,Industrials,サービス業,貸借
4709,インフォメーション・ディベロプメント,Communication Services,情報･通信業,貸借
4712,アドアーズ,Industrials,サービス業,貸借
4714,リソー教育,Industrials,サービス業,信用
4716,日本オラクル,Communication Services,情報･通信業,貸借
4718,早稲田アカデミー,Industrials,サービス業,貸借
4719,アルファシステムズ,Communication Services,情報･通信業,貸借
4720,城南進学研究社,Industrials,サービス業,信用
4722,フューチャーアーキテクト,Communication Services,情報･通信業,貸借
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,Communication Services,情報･通信業,貸借
4726,ソフトバンク・テクノロジー,Communication Services,情報･通信業,貸借
4728,トーセ,Communication Services,情報･通信業,信用
4732,ユー・エス・エス,Industrials,サービス業,貸借
4733,オービックビジネスコンサルタント,Communication Services,情報･通信業,信用
4734,ビーイング,Communication Services,情報･通信業,信用
4735,京進,Industrials,サービス業,信用
4736,日本ラッド,Communication Services,情報･通信業,信用
4739,伊藤忠テクノソリューションズ,Communication Services,情報･通信業,貸借
4743,アイティフォー,Communication Services,情報･通信業,貸借
4744,メッツ,Real Estate,不動産業,信用
4745,東京個別指導学院,Industrials,サービス業,貸借
4746,東計電算,Communication Services,情報･通信業,貸借
4748,構造計画研究所,Communication Services,情報･通信業,信用
4750,ダイサン,Industrials,サービス業,信用
4751,サイバーエージェント,Industrials,サービス業,貸借
4752,昭和システムエンジニアリング,Communication Services,情報･通信業,信用
4754,トスネット,Industrials,サービス業,信用
4755,楽天,Industrials,サービス業,貸借
4760,アルファ,Industrials,サービス業,信用
4761,さくらケーシーエス,Communication Services,情報･通信業,信用
4762,エックスネット,Communication Services,情報･通信業,信用
4763,クリーク・アンド・リバー社,Industrials,サービス業,信用
4764,デジタルデザイン,Communication Services,情報･通信業,信用
4765,モーニングスター,Industrials,サービス業,貸借
4766,ピーエイ,Industrials,サービス業,信用
4767,テー・オー・ダブリュー,Industrials,サービス業,信用
4768,大塚商会,Communication Services,情報･通信業,貸借
4769,インフォメーションクリエーティブ,Communication Services,情報･通信業,信用
4770,図研エルミック,Communication Services,情報･通信業,信用
4771,エフアンドエム,Industrials,サービス業,貸借
4772,デジタルアドベンチャー,Communication Services,情報･通信業,信用
4775,総合メディカル,Consumer Cyclical,小売業,貸借
4776,サイボウズ,Communication Services,情報･通信業,信用
4777,ガーラ,Communication Services,情報･通信業,信用
4779,ソフトブレーン,Communication Services,情報･通信業,貸借
4781,日本ハウズイング,Industrials,サービス業,信用
4783,日本コンピュータ・ダイナミクス,Communication Services,情報･通信業,貸借
4784,ＧＭＯアドパートナーズ,Industrials,サービス業,信用
4792,山田コンサルティンググループ,Industrials,サービス業,貸借
4793,富士通ビー・エス・シー,Communication Services,情報･通信業,信用
4798,エル・シー・エーホールディングス,Industrials,サービス業,その他
4799,アグレックス,Communication Services,情報･通信業,その他
4800,オリコン,Communication Services,情報･通信業,貸借
4801,セントラルスポーツ,Industrials,サービス業,信用
4809,パラカ,Real Estate,不動産業,信用
4812,電通国際情報サービス,Communication Services,情報･通信業,貸借
4813,ＡＣＣＥＳＳ,Communication Services,情報･通信業,信用
4814,ネクストウェア,Communication Services,情報･通信業,貸借
4816,東映アニメーション,Communication Services,情報･通信業,信用
4819,デジタルガレージ,Communication Services,情報･通信業,貸借
4820,イーエムシステムズ,Communication Services,情報･通信業,貸借
4824,メディアシーク,Communication Services,情報･通信業,信用
4825,ウェザーニューズ,Communication Services,情報･通信業,貸借
4826,ＣＩＪ,Communication Services,情報･通信業,貸借
4828,東洋ビジネスエンジニアリング,Communication Services,情報･通信業,信用
4829,日本エンタープライズ,Communication Services,情報･通信業,貸借
4832,ＪＦＥシステムズ,Communication Services,情報･通信業,信用
4833,ぱど,Industrials,サービス業,信用
4837,シダックス,Industrials,サービス業,貸借
4838,スペースシャワーネットワーク,Communication Services,情報･通信業,信用
4839,ＷＯＷＯＷ,Communication Services,情報･通信業,貸借
4840,トライアイズ,Industrials,サービス業,信用
4842,ＵＳＥＮ,Communication Services,情報･通信業,信用
4845,フュージョンパートナー,Communication Services,情報･通信業,信用
4847,インテリジェント　ウェイブ,Communication Services,情報･通信業,貸借
4848,フルキャストホールディングス,Industrials,サービス業,貸借
4849,エン・ジャパン,Industrials,サービス業,信用
4850,ザ・ダウ・ケミカル・カンパニー,Materials,化学,信用
4875,メディシノバ・インク,Healthcare,医薬品,信用
4901,富士フイルムホールディングス,Materials,化学,貸借
4902,コニカミノルタ,Technology,電気機器,貸借
4911,資生堂,Materials,化学,貸借
4912,ライオン,Materials,化学,貸借
4914,高砂香料工業,Materials,化学,貸借
4917,マンダム,Materials,化学,貸借
4918,アイビー化粧品,Materials,化学,信用
4919,ミルボン,Materials,化学,貸借
4920,日本色材工業研究所,Materials,化学,信用
4921,ファンケル,Materials,化学,貸借
4922,コーセー,Materials,化学,貸借
4923,コタ,Materials,化学,信用
4924,ドクターシーラボ,Materials,化学,貸借
4925,ハーバー研究所,Materials,化学,貸借
4926,シーボン,Materials,化学,信用
4927,ポーラ・オルビスホールディングス,Materials,化学,貸借
4928,ノエビアホールディングス,Materials,化学,信用
4929,アジュバンコスメジャパン,Materials,化学,貸借
4951,エステー,Materials,化学,貸借
4952,エス・ディー・エス　バイオテック,Materials,化学,貸借
4955,アグロ　カネショウ,Materials,化学,貸借
4956,コニシ,Materials,化学,貸借
4957,ヤスハラケミカル,Materials,化学,貸借
4958,長谷川香料,Materials,化学,貸借
4960,ケミプロ化成,Materials,化学,貸借
4962,互応化学工業,Materials,化学,信用
4963,星光ＰＭＣ,Materials,化学,貸借
4965,曽田香料,Materials,化学,信用
4966,上村工業,Materials,化学,信用
4967,小林製薬,Materials,化学,貸借
4968,荒川化学工業,Materials,化学,貸借
4970,東洋合成工業,Materials,化学,信用
4971,メック,Materials,化学,貸借
4972,綜研化学,Materials,化学,信用
4973,日本高純度化学,Materials,化学,信用
4974,タカラバイオ,Materials,化学,信用
4975,ＪＣＵ,Materials,化学,信用
4976,東洋ドライルーブ,Materials,化学,信用
4977,新田ゼラチン,Materials,化学,貸借
4978,リプロセル,Materials,化学,信用
4979,ＯＡＴアグリオ,Materials,化学,信用
4985,アース製薬,Materials,化学,貸借
4987,寺岡製作所,Materials,化学,信用
